"sku_mp_id","branch_id","rank"
"14606","RALEIGH","1"
"4310970","RALEIGH","4"
"4141915","RALEIGH","1"
"3184032","RALEIGH","1"
"2463906","RALEIGH","7"
"2965041","RALEIGH","1"
"760324","RALEIGH","2"
"15725","RALEIGH","1"
"4274637","RALEIGH","2"
"50442","RALEIGH","13"
"1619782","RALEIGH","1"
"731","DIST","2"
"4336197","RALEIGH","2"
"486","RALEIGH","3"
"1364215","RALEIGH","1"
"1897383","SEATTLE","6"
"5734","SEATTLE","1"
"30258","SEATTLE","2"
"35683","SEATTLE","1"
"75398","SEATTLE","1"
"1431756","SEATTLE","1"
"3276507","RALEIGH","2"
"20630","RALEIGH","2"
"2996231","RALEIGH","10"
"4320268","RALEIGH","1"
"156717","RALEIGH","2"
"1619849","RALEIGH","1"
"364642","RALEIGH","1"
"1633800","RALEIGH","1"
"136199","RALEIGH","1"
"3971829","RALEIGH","2"
"2446018","RALEIGH","1"
"225226","RALEIGH","1"
"2175118","RALEIGH","1"
"84813","RALEIGH","2"
"63136","RALEIGH","1"
"184304","RALEIGH","1"
"954250","RALEIGH","1"
"2846257","RALEIGH","2"
"2273018","RALEIGH","2"
"50757","RALEIGH","2"
"29627","RALEIGH","2"
"3774964","RALEIGH","5"
"2107635","RALEIGH","1"
"3971619","RALEIGH","1"
"239781","RALEIGH","2"
"520349","RALEIGH","3"
"1399994","RALEIGH","1"
"3654303","RALEIGH","1"
"301927","RALEIGH","2"
"3360","DIST","2"
"3157741","SEATTLE","1"
"5286","SEATTLE","2"
"47849","SEATTLE","1"
"405837","SEATTLE","3"
"2404445","SEATTLE","1"
"15429","SEATTLE","1"
"406266","SEATTLE","2"
"1736762","SEATTLE","1"
"19615","DIST","3"
"4275132","TAMPA","1"
"3383061","RALEIGH","2"
"1395022","RALEIGH","1"
"1395843","RALEIGH","1"
"1797189","RALEIGH","1"
"431466","RALEIGH","2"
"3909916","RALEIGH","3"
"55231","RALEIGH","3"
"637893","RALEIGH","1"
"2939929","RALEIGH","1"
"31025","RALEIGH","2"
"1840375","RALEIGH","1"
"46941","SEATTLE","1"
"1567935","SEATTLE","1"
"528141","DIST","1"
"1796487","RALEIGH","1"
"1395842","RALEIGH","1"
"440765","RALEIGH","4"
"1397738","RALEIGH","1"
"1877051","RALEIGH","1"
"4343510","RALEIGH","1"
"1510489","RALEIGH","2"
"457101","RALEIGH","1"
"2347792","RALEIGH","2"
"38545","RALEIGH","2"
"688788","RALEIGH","2"
"3874701","RALEIGH","1"
"3786246","RALEIGH","2"
"70595","RALEIGH","1"
"1349284","RALEIGH","1"
"164999","RALEIGH","1"
"4221460","RALEIGH","1"
"52936","RALEIGH","1"
"431609","RALEIGH","1"
"1269074","RALEIGH","1"
"57005","RALEIGH","1"
"1860127","RALEIGH","2"
"75449","RALEIGH","3"
"2375674","RALEIGH","1"
"2374284","RALEIGH","1"
"34020","RALEIGH","1"
"46044","RALEIGH","2"
"4087627","SANAN","1"
"3519952","RALEIGH","1"
"3623476","RALEIGH","2"
"4203192","RALEIGH","1"
"1393634","RALEIGH","3"
"34107","RALEIGH","4"
"545771","RALEIGH","1"
"4146956","RALEIGH","2"
"3159216","RALEIGH","1"
"1671744","RALEIGH","1"
"2939933","RALEIGH","3"
"3081461","RALEIGH","1"
"21074","RALEIGH","1"
"3865924","RALEIGH","1"
"3891315","RALEIGH","1"
"3576605","RALEIGH","2"
"3415810","RALEIGH","1"
"24557","RALEIGH","1"
"88463","RALEIGH","2"
"1289429","RALEIGH","1"
"1575964","RALEIGH","1"
"1302367","RALEIGH","1"
"526636","RALEIGH","1"
"4200829","RALEIGH","1"
"3910192","RALEIGH","1"
"1884529","RALEIGH","1"
"4668938","DIST","2"
"3800106","RALEIGH","2"
"124163","RALEIGH","1"
"1437962","RALEIGH","1"
"1398510","RALEIGH","1"
"440397","RALEIGH","1"
"189840","RALEIGH","1"
"1346964","RALEIGH","1"
"1095654","RALEIGH","1"
"4492","RALEIGH","1"
"2405623","RALEIGH","2"
"2111797","RALEIGH","1"
"41113","RALEIGH","3"
"4077499","RALEIGH","1"
"191076","RALEIGH","2"
"3624975","RALEIGH","2"
"54103","RALEIGH","1"
"406556","RALEIGH","2"
"1441699","RALEIGH","1"
"1095661","RALEIGH","2"
"3698009","RALEIGH","3"
"35535","RALEIGH","2"
"2148706","RALEIGH","2"
"13377","RALEIGH","2"
"489643","RALEIGH","4"
"2111746","RALEIGH","1"
"158367","RALEIGH","1"
"407041","RALEIGH","2"
"2629","RALEIGH","1"
"3268517","RALEIGH","1"
"4063908","SEATTLE","1"
"3525897","RALEIGH","1"
"406045","RALEIGH","1"
"53880","RALEIGH","2"
"2392289","RALEIGH","1"
"503774","RALEIGH","2"
"1882346","RALEIGH","1"
"30112","RALEIGH","1"
"1875793","RALEIGH","1"
"3514960","RALEIGH","1"
"2471766","RALEIGH","2"
"3028898","RALEIGH","2"
"30420","RALEIGH","4"
"860724","RALEIGH","1"
"3547218","SEATTLE","1"
"12630","SEATTLE","1"
"18474","SEATTLE","1"
"3859951","SEATTLE","1"
"2023320","SEATTLE","1"
"897","SEATTLE","1"
"190851","SEATTLE","2"
"395224","SEATTLE","1"
"431576","SEATTLE","1"
"3753258","SEATTLE","2"
"11577","SEATTLE","1"
"2964637","SEATTLE","1"
"4028755","RALEIGH","1"
"5515","RALEIGH","3"
"260336","RALEIGH","1"
"2939296","RALEIGH","1"
"53233","RALEIGH","1"
"1119531","RALEIGH","1"
"1802726","DETROIT","1"
"21780","SEATTLE","1"
"4107336","RALEIGH","1"
"543778","RALEIGH","1"
"3350303","RALEIGH","1"
"1349184","RALEIGH","1"
"4351061","RALEIGH","1"
"3440727","RALEIGH","1"
"855194","RALEIGH","1"
"168869","RALEIGH","3"
"253195","RALEIGH","2"
"72203","RALEIGH","1"
"3637793","RALEIGH","1"
"37728","RALEIGH","2"
"233967","RALEIGH","2"
"2882358","RALEIGH","1"
"3774645","RALEIGH","1"
"1717799","RALEIGH","1"
"3383527","RALEIGH","1"
"1868524","RALEIGH","1"
"3254406","RALEIGH","3"
"3530987","RALEIGH","1"
"4291929","RALEIGH","1"
"248290","RALEIGH","1"
"46066","RALEIGH","1"
"454562","RALEIGH","5"
"47496","RALEIGH","2"
"2024828","RALEIGH","6"
"2052337","RALEIGH","1"
"4136390","RALEIGH","6"
"3572042","RALEIGH","1"
"1590668","RALEIGH","4"
"395218","RALEIGH","8"
"1723361","RALEIGH","4"
"2145435","RALEIGH","1"
"395115","RALEIGH","2"
"4086271","RALEIGH","2"
"41760","RALEIGH","2"
"1607658","RALEIGH","7"
"4136792","RALEIGH","1"
"35928","RALEIGH","4"
"176484","RALEIGH","7"
"51343","SANAN","26"
"121033","SEATTLE","1"
"4052084","SEATTLE","1"
"4859077","SEATTLE","1"
"5736","SEATTLE","1"
"33211","DETROIT","1"
"34461","DIST","37"
"5259","DIST","3"
"19539","RALEIGH","1"
"223688","RALEIGH","9"
"26961","RALEIGH","5"
"1669526","RALEIGH","2"
"538203","RALEIGH","1"
"2846287","RALEIGH","1"
"4330247","RALEIGH","1"
"835534","RALEIGH","5"
"11950","RALEIGH","3"
"38403","RALEIGH","15"
"1852547","RALEIGH","2"
"6061125","RALEIGH","7"
"4087735","RALEIGH","1"
"1346903","RALEIGH","2"
"1613084","RALEIGH","1"
"1666511","RALEIGH","1"
"4162148","RALEIGH","1"
"7688","DIST","3"
"1354037","RALEIGH","1"
"3971618","RALEIGH","1"
"88432","RALEIGH","7"
"1787746","RALEIGH","1"
"3775848","RALEIGH","1"
"1097921","RALEIGH","5"
"4103040","RALEIGH","2"
"135165","RALEIGH","3"
"999427","RALEIGH","2"
"2055444","RALEIGH","2"
"2178189","RALEIGH","5"
"3643649","RALEIGH","2"
"3863495","RALEIGH","2"
"1349280","RALEIGH","1"
"65231","RALEIGH","7"
"3642507","RALEIGH","4"
"3332420","RALEIGH","1"
"7762","RALEIGH","4"
"1889079","RALEIGH","1"
"3628298","SANAN","1"
"13396","RALEIGH","1"
"227366","RALEIGH","2"
"547672","RALEIGH","1"
"1737526","RALEIGH","5"
"3383147","RALEIGH","2"
"3635350","RALEIGH","4"
"3625701","RALEIGH","4"
"382209","RALEIGH","2"
"419829","RALEIGH","7"
"62352","RALEIGH","4"
"4027976","RALEIGH","1"
"2148912","RALEIGH","2"
"44189","RALEIGH","3"
"1353642","RALEIGH","1"
"1422665","RALEIGH","5"
"1638931","RALEIGH","2"
"61038","RALEIGH","1"
"382066","RALEIGH","1"
"1349282","RALEIGH","2"
"531100","RALEIGH","3"
"805274","RALEIGH","2"
"29978","RALEIGH","1"
"3576615","RALEIGH","3"
"1347626","RALEIGH","5"
"954280","RALEIGH","5"
"1284783","RALEIGH","2"
"447503","RALEIGH","1"
"189519","RALEIGH","2"
"3283953","RALEIGH","1"
"1802026","RALEIGH","1"
"2271006","RALEIGH","3"
"3869454","RALEIGH","1"
"2834259","RALEIGH","7"
"3625840","RALEIGH","5"
"31289","RALEIGH","2"
"868264","RALEIGH","1"
"147413","RALEIGH","6"
"88529","RALEIGH","7"
"20740","RALEIGH","1"
"1127007","RALEIGH","2"
"2174519","RALEIGH","4"
"3909969","RALEIGH","2"
"864398","RALEIGH","1"
"190606","RALEIGH","1"
"38389","RALEIGH","1"
"3078480","RALEIGH","4"
"1128286","RALEIGH","1"
"37221","RALEIGH","2"
"101572","RALEIGH","2"
"20711","RALEIGH","7"
"3859974","RALEIGH","3"
"45807","RALEIGH","3"
"268","RALEIGH","1"
"2404960","RALEIGH","2"
"3788862","RALEIGH","1"
"426586","RALEIGH","3"
"3671862","RALEIGH","4"
"225228","RALEIGH","4"
"440746","RALEIGH","3"
"3865966","RALEIGH","2"
"3581376","RALEIGH","3"
"2171109","RALEIGH","2"
"15565","RICH","4"
"2997002","DIST","2"
"1349230","SEATTLE","1"
"47158","SEATTLE","2"
"760291","SEATTLE","2"
"3571973","SEATTLE","4"
"7987","SEATTLE","1"
"487068","SEATTLE","1"
"1349264","SEATTLE","1"
"406218","RALEIGH","1"
"47834","RALEIGH","10"
"21011","RALEIGH","4"
"455620","RALEIGH","2"
"1893961","RALEIGH","3"
"3786440","RALEIGH","3"
"88427","RALEIGH","2"
"312834","RALEIGH","1"
"3776632","RALEIGH","1"
"1795327","RALEIGH","2"
"32176","RALEIGH","2"
"3800192","RALEIGH","1"
"1686654","RALEIGH","3"
"3565311","RALEIGH","4"
"437035","RALEIGH","1"
"4210346","RALEIGH","1"
"1196489","RALEIGH","4"
"1850185","RALEIGH","1"
"2484440","RALEIGH","1"
"3173106","RALEIGH","1"
"406266","RALEIGH","6"
"3408464","RALEIGH","2"
"2477276","RALEIGH","2"
"1578070","RALEIGH","1"
"53983","RALEIGH","5"
"3874787","RALEIGH","2"
"4310971","RALEIGH","5"
"1166","RALEIGH","3"
"1867775","RALEIGH","1"
"4122527","RALEIGH","1"
"1000430","DIST","1"
"3780459","RALEIGH","1"
"1796387","RALEIGH","1"
"36392","RALEIGH","1"
"4141846","RALEIGH","2"
"225070","RALEIGH","3"
"101570","RALEIGH","2"
"173996","RALEIGH","1"
"160903","RALEIGH","2"
"1754443","RALEIGH","2"
"437053","RALEIGH","5"
"4205863","RALEIGH","1"
"2937934","RALEIGH","3"
"1346975","RALEIGH","3"
"2140467","RALEIGH","1"
"49877","DETROIT","2"
"440929","RALEIGH","3"
"3811396","RALEIGH","1"
"1914690","RALEIGH","1"
"106886","RALEIGH","1"
"4243425","RALEIGH","1"
"178118","RALEIGH","3"
"37511","RALEIGH","2"
"26492","RALEIGH","2"
"4244508","RALEIGH","1"
"1361203","RALEIGH","1"
"32154","DIST","3"
"36378","RALEIGH","1"
"3384317","RALEIGH","1"
"65581","SEATTLE","12"
"224488","SEATTLE","1"
"2463983","SEATTLE","1"
"3775513","SEATTLE","1"
"345463","SEATTLE","2"
"3603159","SEATTLE","1"
"1350165","RALEIGH","1"
"3863393","RALEIGH","2"
"3383050","RALEIGH","1"
"3924537","RALEIGH","5"
"300630","RALEIGH","3"
"164517","RALEIGH","5"
"3776803","RALEIGH","3"
"1289820","RALEIGH","1"
"3157758","RALEIGH","1"
"4137571","RALEIGH","1"
"3982420","RALEIGH","4"
"1399991","RALEIGH","4"
"4052144","RALEIGH","1"
"3352788","RALEIGH","2"
"1226898","RALEIGH","2"
"18249","RALEIGH","1"
"3891757","RALEIGH","1"
"3972813","RALEIGH","1"
"2923586","RALEIGH","1"
"2450741","RALEIGH","1"
"3737","RALEIGH","1"
"2405305","RALEIGH","1"
"9440","RALEIGH","1"
"250576","RALEIGH","3"
"1289813","RALEIGH","1"
"3628639","RALEIGH","3"
"18020","RALEIGH","2"
"43507","RALEIGH","7"
"3573962","RALEIGH","1"
"38092","RALEIGH","3"
"3867264","SEATTLE","1"
"417624","SEATTLE","1"
"37770","SEATTLE","1"
"2972050","SEATTLE","3"
"3569868","SEATTLE","10"
"1230641","SEATTLE","3"
"308268","SEATTLE","6"
"1349273","SEATTLE","1"
"4038533","SEATTLE","1"
"4850738","DIST","1"
"3804344","DETROIT","1"
"1686640","RALEIGH","4"
"37027","RALEIGH","1"
"417814","RALEIGH","1"
"1788061","RALEIGH","1"
"3874715","RALEIGH","1"
"1431756","RALEIGH","3"
"467075","RALEIGH","1"
"3157992","RALEIGH","1"
"3534896","RALEIGH","1"
"1704420","RALEIGH","2"
"2047648","RALEIGH","1"
"407328","SEATTLE","1"
"41545","DIST","3"
"1399432","RALEIGH","1"
"15911","RALEIGH","1"
"65649","RALEIGH","1"
"4053430","RALEIGH","2"
"131603","RALEIGH","3"
"38396","RALEIGH","1"
"4148587","RALEIGH","1"
"3159331","RALEIGH","1"
"33278","RALEIGH","1"
"4086380","RALEIGH","1"
"2350642","RALEIGH","2"
"311199","RALEIGH","1"
"1683626","RALEIGH","2"
"23738","RALEIGH","1"
"54113","RALEIGH","1"
"1311185","RALEIGH","1"
"547789","RALEIGH","1"
"760432","RALEIGH","1"
"1799731","RALEIGH","1"
"3786413","RALEIGH","1"
"2490898","RALEIGH","1"
"3550275","RALEIGH","3"
"31166","RALEIGH","1"
"3077595","RALEIGH","1"
"2849738","RALEIGH","1"
"490410","RALEIGH","1"
"1351128","RALEIGH","3"
"2688","SANAN","1"
"1575852","RALEIGH","2"
"15838","RALEIGH","1"
"940923","RALEIGH","1"
"126121","RALEIGH","1"
"4052256","RALEIGH","1"
"496003","RALEIGH","1"
"15445","RALEIGH","2"
"1655820","RALEIGH","2"
"2272557","RALEIGH","1"
"3170343","RALEIGH","2"
"4154328","RALEIGH","1"
"42326","RALEIGH","7"
"3619721","RALEIGH","2"
"3356","RALEIGH","1"
"36013","RALEIGH","3"
"4112963","RALEIGH","3"
"1948920","RALEIGH","1"
"3354934","RALEIGH","1"
"4052181","RALEIGH","2"
"1289557","RALEIGH","1"
"1628868","RALEIGH","1"
"88545","RALEIGH","1"
"3789035","RALEIGH","1"
"22492","RALEIGH","1"
"3169024","RALEIGH","1"
"350964","DIST","3"
"29378","RALEIGH","6"
"4225820","RALEIGH","1"
"53492","RALEIGH","2"
"4336652","RALEIGH","1"
"440523","RALEIGH","2"
"38299","RALEIGH","1"
"1507669","RALEIGH","2"
"88467","RALEIGH","1"
"42471","RALEIGH","2"
"4129814","RALEIGH","1"
"3418608","RALEIGH","1"
"244294","RALEIGH","2"
"1357209","RALEIGH","2"
"23089","RALEIGH","1"
"190900","RALEIGH","1"
"26420","RALEIGH","1"
"9111","RALEIGH","1"
"1564896","RALEIGH","2"
"88398","RALEIGH","1"
"3332771","RALEIGH","1"
"2114051","DETROIT","1"
"3790296","RALEIGH","1"
"4136182","RALEIGH","1"
"2937914","RALEIGH","1"
"147412","RALEIGH","3"
"3862387","RALEIGH","1"
"2120125","RALEIGH","2"
"11354","RALEIGH","1"
"437572","RALEIGH","3"
"10176","DIST","1"
"1349287","SEATTLE","1"
"248084","RALEIGH","1"
"1395862","RALEIGH","1"
"440677","RALEIGH","2"
"440944","RALEIGH","1"
"406391","RALEIGH","3"
"3880489","RALEIGH","1"
"41084","RALEIGH","3"
"1239616","RALEIGH","2"
"2370502","RALEIGH","1"
"14951","RALEIGH","1"
"79890","RALEIGH","2"
"3550574","RALEIGH","1"
"1792646","SEATTLE","2"
"1897377","SEATTLE","1"
"15254","SEATTLE","1"
"2846247","SEATTLE","12"
"3924706","DIST","2"
"50012","SEATTLE","2"
"226","SEATTLE","3"
"3753257","SEATTLE","2"
"11267","SEATTLE","2"
"1717844","SEATTLE","3"
"51858","SEATTLE","1"
"33455","SEATTLE","1"
"4291381","RALEIGH","2"
"856340","RALEIGH","4"
"1797084","RALEIGH","1"
"25671","RALEIGH","2"
"44757","RALEIGH","1"
"82585","RALEIGH","2"
"2227276","RALEIGH","1"
"1894406","SEATTLE","5"
"1395022","SEATTLE","1"
"3985126","RALEIGH","1"
"406869","RALEIGH","1"
"3984497","RALEIGH","4"
"4055935","RALEIGH","1"
"3565541","RALEIGH","2"
"42385","RALEIGH","1"
"1705372","RALEIGH","1"
"4058642","RALEIGH","1"
"160868","RALEIGH","2"
"3910424","RALEIGH","2"
"803302","RALEIGH","1"
"26025","RALEIGH","1"
"34611","RALEIGH","3"
"1396282","RALEIGH","1"
"54109","RALEIGH","1"
"4243557","RALEIGH","2"
"2375656","RALEIGH","4"
"79454","RALEIGH","1"
"2846966","RALEIGH","1"
"45741","RALEIGH","2"
"92769","RALEIGH","1"
"3443820","RALEIGH","1"
"21901","RALEIGH","2"
"230658","RALEIGH","1"
"3983089","RALEIGH","1"
"10655","RALEIGH","2"
"3910026","RALEIGH","1"
"29502","RALEIGH","1"
"10289","RALEIGH","1"
"3794291","RALEIGH","1"
"498596","RALEIGH","2"
"955581","RALEIGH","2"
"11191","RALEIGH","2"
"2463985","RALEIGH","1"
"406209","RALEIGH","1"
"260969","RALEIGH","3"
"460061","SEATTLE","1"
"3795483","SEATTLE","4"
"426527","SEATTLE","1"
"225927","SEATTLE","2"
"312213","RALEIGH","1"
"3876413","RALEIGH","1"
"42999","RALEIGH","1"
"3305030","RALEIGH","1"
"280577","RALEIGH","1"
"2254127","RALEIGH","1"
"3158329","RALEIGH","1"
"785309","SEATTLE","1"
"2489877","SEATTLE","1"
"3786444","SEATTLE","1"
"1316477","SEATTLE","2"
"39425","SEATTLE","1"
"4117548","SEATTLE","1"
"406480","SEATTLE","1"
"245972","RALEIGH","1"
"2474625","RALEIGH","1"
"128315","RALEIGH","1"
"1262007","SANAN","1"
"1230648","DIST","1"
"51946","DIST","2"
"4858950","SEATTLE","1"
"6790","SEATTLE","1"
"2379990","SEATTLE","1"
"4096","SEATTLE","2"
"4253323","SEATTLE","1"
"88646","SEATTLE","1"
"26773","RALEIGH","2"
"134816","RALEIGH","1"
"1581931","RALEIGH","2"
"654431","RALEIGH","1"
"1434245","RALEIGH","1"
"43763","RALEIGH","1"
"2013041","RALEIGH","1"
"657637","RALEIGH","2"
"1445255","RALEIGH","1"
"1923451","RALEIGH","1"
"45777","RALEIGH","1"
"32605","RALEIGH","3"
"1758140","RALEIGH","1"
"393429","RALEIGH","1"
"375440","RALEIGH","1"
"1103265","RALEIGH","1"
"1669010","RALEIGH","2"
"954959","RALEIGH","1"
"2474961","RALEIGH","1"
"349125","RALEIGH","1"
"3988165","DIST","1"
"3406420","RALEIGH","1"
"224698","RALEIGH","1"
"51621","RALEIGH","1"
"38314","RALEIGH","1"
"50957","SEATTLE","1"
"3971825","DIST","1"
"4243417","RALEIGH","1"
"4274891","RALEIGH","1"
"182406","RALEIGH","1"
"1344657","RALEIGH","1"
"467647","RALEIGH","1"
"99770","RALEIGH","1"
"3105605","RALEIGH","1"
"1808540","RALEIGH","2"
"12995","RALEIGH","2"
"1689688","RALEIGH","1"
"171722","RALEIGH","1"
"3625665","RALEIGH","1"
"418132","SEATTLE","1"
"3827398","SEATTLE","1"
"161333","SEATTLE","1"
"430727","SEATTLE","1"
"24019","SEATTLE","2"
"28727","SEATTLE","1"
"760329","DIST","1"
"36406","SEATTLE","1"
"3567409","SEATTLE","1"
"299001","RALEIGH","1"
"3158542","RALEIGH","1"
"79994","RALEIGH","1"
"441197","RALEIGH","1"
"3534467","RALEIGH","1"
"3812088","RALEIGH","1"
"2846268","RALEIGH","1"
"4125290","RALEIGH","1"
"4195966","RALEIGH","1"
"855591","RALEIGH","2"
"9966","RALEIGH","2"
"336750","SEATTLE","1"
"1196064","SEATTLE","1"
"43987","SEATTLE","1"
"248381","SEATTLE","1"
"1349247","SEATTLE","1"
"760249","SEATTLE","1"
"669381","SEATTLE","1"
"26811","SEATTLE","1"
"16920","SEATTLE","1"
"4196642","SEATTLE","1"
"3150295","SEATTLE","1"
"3916491","SEATTLE","1"
"4858939","SEATTLE","1"
"4336660","SEATTLE","1"
"3411972","SEATTLE","1"
"3259172","RALEIGH","1"
"4111919","RALEIGH","2"
"35604","RALEIGH","1"
"17932","RICH","1"
"47018","RALEIGH","1"
"3623983","RALEIGH","1"
"3627826","DIST","1"
"1391045","RALEIGH","1"
"164892","RALEIGH","1"
"1946523","RALEIGH","1"
"3081795","RALEIGH","1"
"2037125","RALEIGH","1"
"1289829","RALEIGH","1"
"30607","RALEIGH","2"
"262172","RALEIGH","1"
"1852730","RALEIGH","1"
"286722","RALEIGH","1"
"4227587","SEATTLE","1"
"4132523","SEATTLE","1"
"228798","SEATTLE","1"
"2972483","SEATTLE","1"
"511998","RALEIGH","1"
"232886","RALEIGH","1"
"2103159","RALEIGH","1"
"437191","RALEIGH","1"
"2833478","RALEIGH","2"
"3786385","RALEIGH","2"
"230947","RALEIGH","1"
"4202342","RALEIGH","1"
"4080764","SEATTLE","1"
"459993","SEATTLE","1"
"81750","SEATTLE","1"
"4243798","RALEIGH","1"
"1118615","RALEIGH","1"
"4124716","RALEIGH","1"
"1758177","RALEIGH","1"
"408398","SEATTLE","1"
"1132254","SEATTLE","1"
"760259","SEATTLE","1"
"4109832","SEATTLE","1"
"2465184","SEATTLE","1"
"531190","SEATTLE","1"
"15845","SEATTLE","1"
"1605252","SEATTLE","1"
"1916349","RALEIGH","1"
"29485","RALEIGH","1"
"2111787","RALEIGH","1"
"4319235","RALEIGH","1"
"3863419","RALEIGH","1"
"1622930","DETROIT","1"
"10550","RALEIGH","1"
"98904","RALEIGH","1"
"2924128","RALEIGH","1"
"1000701","RALEIGH","1"
"406074","RALEIGH","1"
"171731","RALEIGH","1"
"1686529","RALEIGH","1"
"254485","RALEIGH","1"
"3632950","RALEIGH","1"
"104954","RALEIGH","1"
"1289620","RALEIGH","1"
"760322","RALEIGH","1"
"138206","RALEIGH","1"
"1723","RALEIGH","1"
"403423","RALEIGH","4483"
"495","RALEIGH","1822"
"51860","RALEIGH","8"
"1619834","RALEIGH","38"
"77354","RALEIGH","15"
"2178504","RALEIGH","2"
"308143","RALEIGH","104"
"14344","RALEIGH","34"
"2924111","RALEIGH","12"
"308146","RALEIGH","53"
"8551","RALEIGH","13"
"1349291","RALEIGH","6"
"15614","RALEIGH","29"
"3599531","RALEIGH","221"
"3599588","RALEIGH","16"
"3878892","RALEIGH","21"
"4110167","RALEIGH","1"
"34765","RALEIGH","3"
"60768","RALEIGH","5"
"50876","RALEIGH","3828"
"446291","RALEIGH","57"
"405993","RALEIGH","5"
"2374212","RALEIGH","6"
"160858","RALEIGH","3"
"32154","RALEIGH","253"
"2038175","RALEIGH","34"
"2191334","RALEIGH","27"
"33905","RALEIGH","3"
"2833430","RALEIGH","66"
"2228","RALEIGH","4"
"37336","RALEIGH","88"
"4160923","RALEIGH","98"
"1737807","RALEIGH","3"
"760290","RALEIGH","12"
"38626","RALEIGH","9"
"260966","RALEIGH","5"
"40178","RALEIGH","7"
"40229","RALEIGH","250"
"15790","RALEIGH","67"
"3549229","RALEIGH","3"
"13552","RALEIGH","43"
"24120","RALEIGH","2"
"2923911","RALEIGH","26"
"47529","RALEIGH","27"
"1893315","RALEIGH","3"
"161385","RALEIGH","2"
"3636549","RALEIGH","11"
"759469","RALEIGH","21"
"405708","RALEIGH","1392"
"1754449","RALEIGH","76"
"431594","RALEIGH","27"
"3824546","RALEIGH","2"
"398441","RALEIGH","6"
"18650","RALEIGH","94"
"3571973","RALEIGH","34"
"3611437","RALEIGH","111"
"47613","RALEIGH","63"
"3038881","RALEIGH","2"
"3828943","RALEIGH","1"
"40593","RALEIGH","12"
"3332015","RALEIGH","1"
"18662","RALEIGH","5"
"47162","RALEIGH","1"
"6431","RALEIGH","9"
"31997","RALEIGH","63"
"151","RALEIGH","1"
"17942","RALEIGH","7"
"218304","RALEIGH","59"
"40930","RALEIGH","15"
"1293302","RALEIGH","1"
"1622948","RALEIGH","1"
"23467","RALEIGH","17"
"10624","RALEIGH","74"
"100783","RALEIGH","3"
"4219368","RALEIGH","5"
"48020","RALEIGH","26"
"24950","RALEIGH","22"
"3521822","RALEIGH","3"
"3334838","RALEIGH","21"
"3293508","RALEIGH","104"
"3878537","RALEIGH","11"
"2848095","RALEIGH","1"
"245325","RALEIGH","58"
"445270","RALEIGH","4"
"27744","RALEIGH","26"
"1792646","RALEIGH","25"
"3827259","RALEIGH","35"
"47108","RALEIGH","13"
"1507873","RALEIGH","4"
"1306041","RALEIGH","1"
"33215","RALEIGH","2"
"3082470","RALEIGH","1"
"36508","RALEIGH","19"
"3982421","RALEIGH","3"
"20445","RALEIGH","63"
"1718066","RALEIGH","5"
"45625","RALEIGH","11"
"109581","RALEIGH","2"
"43251","RALEIGH","8"
"65411","RALEIGH","8"
"20209","RALEIGH","58"
"1867798","RALEIGH","9"
"2168447","RALEIGH","1"
"3579682","RALEIGH","3"
"28579","RALEIGH","61"
"1333316","RALEIGH","3"
"4146348","RALEIGH","18"
"41034","RALEIGH","3"
"23416","RALEIGH","2"
"464278","RALEIGH","5"
"48234","RALEIGH","71"
"1119170","RALEIGH","1"
"19233","RALEIGH","13"
"297934","RALEIGH","11"
"17879","RALEIGH","58"
"4275199","RALEIGH","1"
"65409","RALEIGH","2"
"2175554","RALEIGH","1"
"62318","RALEIGH","11"
"842567","RALEIGH","5"
"26393","RALEIGH","7"
"34290","RALEIGH","3"
"4206625","RALEIGH","2"
"22526","RALEIGH","8"
"4310965","RALEIGH","12"
"3518678","RALEIGH","2"
"1726996","RALEIGH","1"
"25712","RALEIGH","34"
"3784288","RALEIGH","1"
"1717844","RALEIGH","28"
"303533","RALEIGH","22"
"19027","RALEIGH","7"
"3860000","RALEIGH","5"
"1315357","RALEIGH","5"
"55605","RALEIGH","5"
"3030482","RALEIGH","2"
"3181191","RALEIGH","6"
"2803","RALEIGH","34"
"2193313","RALEIGH","14"
"1602953","RALEIGH","1"
"52085","RALEIGH","16"
"460061","RALEIGH","8"
"3579601","RALEIGH","18"
"161108","RALEIGH","11"
"1687347","RALEIGH","1"
"2153685","RALEIGH","2"
"2924200","RALEIGH","12"
"6345","RALEIGH","32"
"2178455","RALEIGH","6"
"301920","RALEIGH","8"
"989114","RALEIGH","17"
"35467","RALEIGH","6"
"148882","RALEIGH","2"
"448318","RALEIGH","1"
"460014","RALEIGH","14"
"172208","RALEIGH","32"
"1704426","RALEIGH","9"
"243303","RALEIGH","12"
"1796743","RALEIGH","11"
"1431755","RALEIGH","3"
"19568","RALEIGH","1"
"855031","RALEIGH","3"
"405999","RALEIGH","2"
"1789063","RALEIGH","2"
"11284","RALEIGH","1"
"2013292","RALEIGH","57"
"1353464","RALEIGH","2"
"2227125","RALEIGH","1"
"32562","RALEIGH","16"
"2016681","RALEIGH","2"
"39666","RALEIGH","8"
"378366","RALEIGH","2"
"161352","RALEIGH","3"
"32821","RALEIGH","17"
